from_currency,to_currency,exchange_rate,effective_date
USD,EUR,0.92687,2024-08-01
USD,GBP,0.78161,2024-08-01
USD,HKD,7.8154,2024-08-01
USD,HUF,366.62,2024-08-01
USD,IDR,16266.0,2024-08-01
USD,ILS,3.7867,2024-08-01
USD,INR,83.74,2024-08-01
USD,ISK,138.94,2024-08-01
USD,JPY,150.76,2024-08-01
USD,KRW,1366.33,2024-08-01
USD,MXN,18.5315,2024-08-01
USD,MYR,4.569,2024-08-01
USD,NOK,10.8875,2024-08-01
USD,NZD,1.6813,2024-08-01
USD,PHP,58.311,2024-08-01
USD,PLN,3.9816,2024-08-01
USD,RON,4.6117,2024-08-01
USD,SEK,10.6794,2024-08-01
USD,SGD,1.3381,2024-08-01
USD,THB,35.6,2024-08-01
USD,TRY,33.095,2024-08-01
USD,ZAR,18.1791,2024-08-01
USD,AUD,1.5347,2024-08-02
USD,BGN,1.8051,2024-08-02
USD,BRL,5.7748,2024-08-02
USD,CAD,1.3876,2024-08-02
USD,CHF,0.8706,2024-08-02
USD,CNY,7.2058,2024-08-02
USD,CZK,23.323,2024-08-02
USD,DKK,6.887,2024-08-02
USD,EUR,0.92293,2024-08-02
USD,GBP,0.78449,2024-08-02
USD,HKD,7.8103,2024-08-02
USD,HUF,366.16,2024-08-02
USD,IDR,16210.0,2024-08-02
USD,ILS,3.8035,2024-08-02
USD,INR,83.74,2024-08-02
USD,ISK,138.9,2024-08-02
USD,JPY,148.93,2024-08-02
USD,KRW,1365.73,2024-08-02
USD,MXN,18.994,2024-08-02
USD,MYR,4.4975,2024-08-02
USD,NOK,11.0097,2024-08-02
USD,NZD,1.6794,2024-08-02
USD,PHP,58.039,2024-08-02
USD,PLN,3.9585,2024-08-02
USD,RON,4.5922,2024-08-02
USD,SEK,10.6916,2024-08-02
USD,SGD,1.3312,2024-08-02
USD,THB,35.345,2024-08-02
USD,TRY,33.172,2024-08-02
USD,ZAR,18.1862,2024-08-02
USD,AUD,1.5347,2024-08-04
USD,BGN,1.8051,2024-08-04
USD,BRL,5.7748,2024-08-04
USD,CAD,1.3876,2024-08-04
USD,CHF,0.8706,2024-08-04
USD,CNY,7.2058,2024-08-04
USD,CZK,23.323,2024-08-04
USD,DKK,6.887,2024-08-04
USD,EUR,0.92293,2024-08-04
USD,GBP,0.78449,2024-08-04
USD,HKD,7.8103,2024-08-04
USD,HUF,366.16,2024-08-04
USD,IDR,16210.0,2024-08-04
USD,ILS,3.8035,2024-08-04
USD,INR,83.74,2024-08-04
USD,ISK,138.9,2024-08-04
USD,JPY,148.93,2024-08-04
USD,KRW,1365.73,2024-08-04
USD,MXN,18.994,2024-08-04
USD,MYR,4.4975,2024-08-04
USD,NOK,11.0097,2024-08-04
USD,NZD,1.6794,2024-08-04
USD,PHP,58.039,2024-08-04
USD,PLN,3.9585,2024-08-04
USD,RON,4.5922,2024-08-04
USD,SEK,10.6916,2024-08-04
USD,SGD,1.3312,2024-08-04
USD,THB,35.345,2024-08-04
USD,TRY,33.172,2024-08-04
USD,ZAR,18.1862,2024-08-04
USD,AUD,1.5426,2024-08-06
USD,BGN,1.7918,2024-08-06
USD,BRL,5.6828,2024-08-06
USD,CAD,1.3831,2024-08-06
USD,CHF,0.85433,2024-08-06
USD,CNY,7.1526,2024-08-06
USD,CZK,23.166,2024-08-06
USD,DKK,6.8372,2024-08-06
USD,EUR,0.91617,2024-08-06
USD,GBP,0.78789,2024-08-06
USD,HKD,7.7925,2024-08-06
USD,HUF,364.07,2024-08-06
USD,IDR,16173.0,2024-08-06
USD,ILS,3.846,2024-08-06
USD,INR,83.91,2024-08-06
USD,ISK,138.07,2024-08-06
USD,JPY,145.02,2024-08-06
USD,KRW,1378.0,2024-08-06
USD,MXN,19.3193,2024-08-06
USD,MYR,4.474,2024-08-06
USD,NOK,10.9945,2024-08-06
USD,NZD,1.6879,2024-08-06
USD,PHP,57.764,2024-08-06
USD,PLN,3.9492,2024-08-06
USD,RON,4.56,2024-08-06
USD,SEK,10.59,2024-08-06
USD,SGD,1.3271,2024-08-06
USD,THB,35.545,2024-08-06
USD,TRY,33.575,2024-08-06
USD,ZAR,18.4718,2024-08-06
USD,AUD,1.5347,2024-08-03
USD,BGN,1.8051,2024-08-03
USD,BRL,5.7748,2024-08-03
USD,CAD,1.3876,2024-08-03
USD,CHF,0.8706,2024-08-03
USD,CNY,7.2058,2024-08-03
USD,CZK,23.323,2024-08-03
USD,DKK,6.887,2024-08-03
USD,EUR,0.92293,2024-08-03
USD,GBP,0.78449,2024-08-03
USD,HKD,7.8103,2024-08-03
USD,HUF,366.16,2024-08-03
USD,IDR,16210.0,2024-08-03
USD,ILS,3.8035,2024-08-03
USD,INR,83.74,2024-08-03
USD,ISK,138.9,2024-08-03
USD,JPY,148.93,2024-08-03
USD,KRW,1365.73,2024-08-03
USD,MXN,18.994,2024-08-03
USD,MYR,4.4975,2024-08-03
USD,NOK,11.0097,2024-08-03
USD,NZD,1.6794,2024-08-03
USD,PHP,58.039,2024-08-03
USD,PLN,3.9585,2024-08-03
USD,RON,4.5922,2024-08-03
USD,SEK,10.6916,2024-08-03
USD,SGD,1.3312,2024-08-03
USD,THB,35.345,2024-08-03
USD,TRY,33.172,2024-08-03
USD,ZAR,18.1862,2024-08-03
USD,AUD,1.551,2024-08-05
USD,BGN,1.7835,2024-08-05
USD,BRL,5.8142,2024-08-05
USD,CAD,1.385,2024-08-05
USD,CHF,0.84844,2024-08-05
USD,CNY,7.1171,2024-08-05
USD,CZK,23.084,2024-08-05
USD,DKK,6.8035,2024-08-05
USD,EUR,0.91191,2024-08-05
USD,GBP,0.78313,2024-08-05
USD,HKD,7.7818,2024-08-05
USD,HUF,363.35,2024-08-05
USD,IDR,16191.0,2024-08-05
USD,ILS,3.8312,2024-08-05
USD,INR,84.15,2024-08-05
USD,ISK,137.24,2024-08-05
USD,JPY,142.24,2024-08-05
USD,KRW,1364.19,2024-08-05
USD,MXN,19.7346,2024-08-05
USD,MYR,4.425,2024-08-05
USD,NOK,11.044,2024-08-05
USD,NZD,1.6835,2024-08-05
USD,PHP,57.727,2024-08-05
USD,PLN,3.9329,2024-08-05
USD,RON,4.5384,2024-08-05
USD,SEK,10.518,2024-08-05
USD,SGD,1.32,2024-08-05
USD,THB,35.32,2024-08-05
USD,TRY,33.362,2024-08-05
USD,ZAR,18.5765,2024-08-05
USD,AUD,1.5238,2024-08-07
USD,BGN,1.7907,2024-08-07
USD,BRL,5.618,2024-08-07
USD,CAD,1.3743,2024-08-07
USD,CHF,0.86147,2024-08-07
USD,CNY,7.1805,2024-08-07
USD,CZK,23.137,2024-08-07
USD,DKK,6.8327,2024-08-07
USD,EUR,0.91558,2024-08-07
USD,GBP,0.78564,2024-08-07
USD,HKD,7.7973,2024-08-07
USD,HUF,364.59,2024-08-07
USD,IDR,16058.0,2024-08-07
USD,ILS,3.7875,2024-08-07
USD,INR,83.96,2024-08-07
USD,ISK,138.16,2024-08-07
USD,JPY,147.06,2024-08-07
USD,KRW,1375.15,2024-08-07
USD,MXN,19.2904,2024-08-07
USD,MYR,4.4965,2024-08-07
USD,NOK,10.7865,2024-08-07
USD,NZD,1.6618,2024-08-07
USD,PHP,57.695,2024-08-07
USD,PLN,3.9528,2024-08-07
USD,RON,4.5567,2024-08-07
USD,SEK,10.4592,2024-08-07
USD,SGD,1.3275,2024-08-07
USD,THB,35.585,2024-08-07
USD,TRY,33.491,2024-08-07
USD,ZAR,18.3428,2024-08-07
USD,AUD,1.5258,2024-08-08
USD,BGN,1.7894,2024-08-08
USD,BRL,5.6307,2024-08-08
USD,CAD,1.3743,2024-08-08
USD,CHF,0.85709,2024-08-08
USD,CNY,7.1723,2024-08-08
USD,CZK,23.123,2024-08-08
USD,DKK,6.827,2024-08-08
USD,EUR,0.91491,2024-08-08
USD,GBP,0.78768,2024-08-08
USD,HKD,7.7921,2024-08-08
USD,HUF,362.4,2024-08-08
USD,IDR,15900.0,2024-08-08
USD,ILS,3.7979,2024-08-08
USD,INR,83.95,2024-08-08
USD,ISK,138.24,2024-08-08
USD,JPY,146.15,2024-08-08
USD,KRW,1375.9,2024-08-08
USD,MXN,19.2498,2024-08-08
USD,MYR,4.475,2024-08-08
USD,NOK,10.8715,2024-08-08
USD,NZD,1.6679,2024-08-08
USD,PHP,57.4,2024-08-08
USD,PLN,3.9515,2024-08-08
USD,RON,4.5532,2024-08-08
USD,SEK,10.5174,2024-08-08
USD,SGD,1.3242,2024-08-08
USD,THB,35.295,2024-08-08
USD,TRY,33.498,2024-08-08
USD,ZAR,18.3888,2024-08-08
USD,AUD,1.5214,2024-08-09
USD,BGN,1.7915,2024-08-09
USD,BRL,5.5397,2024-08-09
USD,CAD,1.3746,2024-08-09
USD,CHF,0.86425,2024-08-09
USD,CNY,7.1705,2024-08-09
USD,CZK,23.114,2024-08-09
USD,DKK,6.8354,2024-08-09
USD,EUR,0.916,2024-08-09
USD,GBP,0.78509,2024-08-09
USD,HKD,7.7988,2024-08-09
USD,HUF,362.0,2024-08-09
USD,IDR,15950.0,2024-08-09
USD,ILS,3.7301,2024-08-09
USD,INR,83.96,2024-08-09
USD,ISK,138.41,2024-08-09
USD,JPY,146.86,2024-08-09
USD,KRW,1365.82,2024-08-09
USD,MXN,18.8376,2024-08-09
USD,MYR,4.4225,2024-08-09
USD,NOK,10.8359,2024-08-09
USD,NZD,1.6631,2024-08-09
USD,PHP,57.28,2024-08-09
USD,PLN,3.962,2024-08-09
USD,RON,4.5589,2024-08-09
USD,SEK,10.5299,2024-08-09
USD,SGD,1.3239,2024-08-09
USD,THB,35.22,2024-08-09
USD,TRY,33.551,2024-08-09
USD,ZAR,18.3356,2024-08-09
USD,AUD,1.5214,2024-08-10
USD,BGN,1.7915,2024-08-10
USD,BRL,5.5397,2024-08-10
USD,CAD,1.3746,2024-08-10
USD,CHF,0.86425,2024-08-10
USD,CNY,7.1705,2024-08-10
USD,CZK,23.114,2024-08-10
USD,DKK,6.8354,2024-08-10
USD,EUR,0.916,2024-08-10
USD,GBP,0.78509,2024-08-10
USD,HKD,7.7988,2024-08-10
USD,HUF,362.0,2024-08-10
USD,IDR,15950.0,2024-08-10
USD,ILS,3.7301,2024-08-10
USD,INR,83.96,2024-08-10
USD,ISK,138.41,2024-08-10
USD,JPY,146.86,2024-08-10
USD,KRW,1365.82,2024-08-10
USD,MXN,18.8376,2024-08-10
USD,MYR,4.4225,2024-08-10
USD,NOK,10.8359,2024-08-10
USD,NZD,1.6631,2024-08-10
USD,PHP,57.28,2024-08-10
USD,PLN,3.962,2024-08-10
USD,RON,4.5589,2024-08-10
USD,SEK,10.5299,2024-08-10
USD,SGD,1.3239,2024-08-10
USD,THB,35.22,2024-08-10
USD,TRY,33.551,2024-08-10
USD,ZAR,18.3356,2024-08-10
USD,AUD,1.5214,2024-08-11
USD,BGN,1.7915,2024-08-11
USD,BRL,5.5397,2024-08-11
USD,CAD,1.3746,2024-08-11
USD,CHF,0.86425,2024-08-11
USD,CNY,7.1705,2024-08-11
USD,CZK,23.114,2024-08-11
USD,DKK,6.8354,2024-08-11
USD,EUR,0.916,2024-08-11
USD,GBP,0.78509,2024-08-11
USD,HKD,7.7988,2024-08-11
USD,HUF,362.0,2024-08-11
USD,IDR,15950.0,2024-08-11
USD,ILS,3.7301,2024-08-11
USD,INR,83.96,2024-08-11
USD,ISK,138.41,2024-08-11
USD,JPY,146.86,2024-08-11
USD,KRW,1365.82,2024-08-11
USD,MXN,18.8376,2024-08-11
USD,MYR,4.4225,2024-08-11
USD,NOK,10.8359,2024-08-11
USD,NZD,1.6631,2024-08-11
USD,PHP,57.28,2024-08-11
USD,PLN,3.962,2024-08-11
USD,RON,4.5589,2024-08-11
USD,SEK,10.5299,2024-08-11
USD,SGD,1.3239,2024-08-11
USD,THB,35.22,2024-08-11
USD,TRY,33.551,2024-08-11
USD,ZAR,18.3356,2024-08-11
USD,AUD,1.5158,2024-08-12
USD,BGN,1.7902,2024-08-12
USD,BRL,5.4918,2024-08-12
USD,CAD,1.3728,2024-08-12
USD,CHF,0.86874,2024-08-12
USD,CNY,7.1798,2024-08-12
USD,CZK,23.046,2024-08-12
USD,DKK,6.8309,2024-08-12
USD,EUR,0.91533,2024-08-12
USD,GBP,0.7831,2024-08-12
USD,HKD,7.7947,2024-08-12
USD,HUF,359.95,2024-08-12
USD,IDR,15967.0,2024-08-12
USD,ILS,3.7685,2024-08-12
USD,INR,83.97,2024-08-12
USD,ISK,138.31,2024-08-12
USD,JPY,147.6,2024-08-12
USD,KRW,1370.78,2024-08-12
USD,MXN,18.8247,2024-08-12
USD,MYR,4.456,2024-08-12
USD,NOK,10.7776,2024-08-12
USD,NZD,1.6577,2024-08-12
USD,PHP,57.31,2024-08-12
USD,PLN,3.9412,2024-08-12
USD,RON,4.5553,2024-08-12
USD,SEK,10.5204,2024-08-12
USD,SGD,1.3249,2024-08-12
USD,THB,35.265,2024-08-12
USD,TRY,33.528,2024-08-12
USD,ZAR,18.2194,2024-08-12
USD,AUD,1.5161,2024-08-13
USD,BGN,1.7892,2024-08-13
USD,BRL,5.4946,2024-08-13
USD,CAD,1.3735,2024-08-13
USD,CHF,0.86726,2024-08-13
USD,CNY,7.1632,2024-08-13
USD,CZK,23.056,2024-08-13
USD,DKK,6.8265,2024-08-13
USD,EUR,0.91483,2024-08-13
USD,GBP,0.78179,2024-08-13
USD,HKD,7.7891,2024-08-13
USD,HUF,360.01,2024-08-13
USD,IDR,15843.0,2024-08-13
USD,ILS,3.7375,2024-08-13
USD,INR,83.94,2024-08-13
USD,ISK,138.23,2024-08-13
USD,JPY,147.44,2024-08-13
USD,KRW,1371.27,2024-08-13
USD,MXN,18.9589,2024-08-13
USD,MYR,4.4505,2024-08-13
USD,NOK,10.7922,2024-08-13
USD,NZD,1.6548,2024-08-13
USD,PHP,57.014,2024-08-13
USD,PLN,3.9237,2024-08-13
USD,RON,4.5519,2024-08-13
USD,SEK,10.526,2024-08-13
USD,SGD,1.3223,2024-08-13
USD,THB,35.115,2024-08-13
USD,TRY,33.555,2024-08-13
USD,ZAR,18.1704,2024-08-13
USD,AUD,1.5104,2024-08-14
USD,BGN,1.7749,2024-08-14
USD,BRL,5.4473,2024-08-14
USD,CAD,1.3717,2024-08-14
USD,CHF,0.86351,2024-08-14
USD,CNY,7.1356,2024-08-14
USD,CZK,22.867,2024-08-14
USD,DKK,6.7719,2024-08-14
USD,EUR,0.90752,2024-08-14
USD,GBP,0.7785,2024-08-14
USD,HKD,7.7887,2024-08-14
USD,HUF,357.97,2024-08-14
USD,IDR,15605.0,2024-08-14
USD,ILS,3.7324,2024-08-14
USD,INR,83.95,2024-08-14
USD,ISK,138.03,2024-08-14
USD,JPY,147.0,2024-08-14
USD,KRW,1355.6,2024-08-14
USD,MXN,18.9473,2024-08-14
USD,MYR,4.42,2024-08-14
USD,NOK,10.6784,2024-08-14
USD,NZD,1.6629,2024-08-14
USD,PHP,56.957,2024-08-14
USD,PLN,3.9001,2024-08-14
USD,RON,4.5161,2024-08-14
USD,SEK,10.4223,2024-08-14
USD,SGD,1.3154,2024-08-14
USD,THB,34.875,2024-08-14
USD,TRY,33.548,2024-08-14
USD,ZAR,18.0839,2024-08-14
USD,AUD,1.5084,2024-08-15
USD,BGN,1.7762,2024-08-15
USD,BRL,5.4729,2024-08-15
USD,CAD,1.3704,2024-08-15
USD,CHF,0.8665,2024-08-15
USD,CNY,7.1579,2024-08-15
USD,CZK,22.886,2024-08-15
USD,DKK,6.7768,2024-08-15
USD,EUR,0.90818,2024-08-15
USD,GBP,0.77754,2024-08-15
USD,HKD,7.7922,2024-08-15
USD,HUF,358.35,2024-08-15
USD,IDR,15702.0,2024-08-15
USD,ILS,3.7027,2024-08-15
USD,INR,83.95,2024-08-15
USD,ISK,138.13,2024-08-15
USD,JPY,147.25,2024-08-15
USD,KRW,1357.99,2024-08-15
USD,MXN,18.843,2024-08-15
USD,MYR,4.435,2024-08-15
USD,NOK,10.6671,2024-08-15
USD,NZD,1.6638,2024-08-15
USD,PHP,56.983,2024-08-15
USD,PLN,3.8884,2024-08-15
USD,RON,4.5195,2024-08-15
USD,SEK,10.4564,2024-08-15
USD,SGD,1.3173,2024-08-15
USD,THB,34.95,2024-08-15
USD,TRY,33.616,2024-08-15
USD,ZAR,18.0078,2024-08-15
USD,AUD,1.5078,2024-08-16
USD,BGN,1.779,2024-08-16
USD,BRL,5.4677,2024-08-16
USD,CAD,1.373,2024-08-16
USD,CHF,0.86775,2024-08-16
USD,CNY,7.1637,2024-08-16
USD,CZK,22.957,2024-08-16
USD,DKK,6.787,2024-08-16
USD,EUR,0.90959,2024-08-16
USD,GBP,0.77431,2024-08-16
USD,HKD,7.7956,2024-08-16
USD,HUF,359.95,2024-08-16
USD,IDR,15699.0,2024-08-16
USD,ILS,3.671,2024-08-16
USD,INR,83.94,2024-08-16
USD,ISK,139.08,2024-08-16
USD,JPY,148.01,2024-08-16
USD,KRW,1355.81,2024-08-16
USD,MXN,18.6884,2024-08-16
USD,MYR,4.4315,2024-08-16
USD,NOK,10.75,2024-08-16
USD,NZD,1.6591,2024-08-16
USD,PHP,57.161,2024-08-16
USD,PLN,3.8842,2024-08-16
USD,RON,4.5259,2024-08-16
USD,SEK,10.4998,2024-08-16
USD,SGD,1.3186,2024-08-16
USD,THB,34.935,2024-08-16
USD,TRY,33.696,2024-08-16
USD,ZAR,17.9182,2024-08-16
USD,AUD,1.5078,2024-08-17
USD,BGN,1.779,2024-08-17
USD,BRL,5.4677,2024-08-17
USD,CAD,1.373,2024-08-17
USD,CHF,0.86775,2024-08-17
USD,CNY,7.1637,2024-08-17
USD,CZK,22.957,2024-08-17
USD,DKK,6.787,2024-08-17
USD,EUR,0.90959,2024-08-17
USD,GBP,0.77431,2024-08-17
USD,HKD,7.7956,2024-08-17
USD,HUF,359.95,2024-08-17
USD,IDR,15699.0,2024-08-17
USD,ILS,3.671,2024-08-17
USD,INR,83.94,2024-08-17
USD,ISK,139.08,2024-08-17
USD,JPY,148.01,2024-08-17
USD,KRW,1355.81,2024-08-17
USD,MXN,18.6884,2024-08-17
USD,MYR,4.4315,2024-08-17
USD,NOK,10.75,2024-08-17
USD,NZD,1.6591,2024-08-17
USD,PHP,57.161,2024-08-17
USD,PLN,3.8842,2024-08-17
USD,RON,4.5259,2024-08-17
USD,SEK,10.4998,2024-08-17
USD,SGD,1.3186,2024-08-17
USD,THB,34.935,2024-08-17
USD,TRY,33.696,2024-08-17
USD,ZAR,17.9182,2024-08-17
USD,AUD,1.5078,2024-08-18
USD,BGN,1.779,2024-08-18
USD,BRL,5.4677,2024-08-18
USD,CAD,1.373,2024-08-18
USD,CHF,0.86775,2024-08-18
USD,CNY,7.1637,2024-08-18
USD,CZK,22.957,2024-08-18
USD,DKK,6.787,2024-08-18
USD,EUR,0.90959,2024-08-18
USD,GBP,0.77431,2024-08-18
USD,HKD,7.7956,2024-08-18
USD,HUF,359.95,2024-08-18
USD,IDR,15699.0,2024-08-18
USD,ILS,3.671,2024-08-18
USD,INR,83.94,2024-08-18
USD,ISK,139.08,2024-08-18
USD,JPY,148.01,2024-08-18
USD,KRW,1355.81,2024-08-18
USD,MXN,18.6884,2024-08-18
USD,MYR,4.4315,2024-08-18
USD,NOK,10.75,2024-08-18
USD,NZD,1.6591,2024-08-18
USD,PHP,57.161,2024-08-18
USD,PLN,3.8842,2024-08-18
USD,RON,4.5259,2024-08-18
USD,SEK,10.4998,2024-08-18
USD,SGD,1.3186,2024-08-18
USD,THB,34.935,2024-08-18
USD,TRY,33.696,2024-08-18
USD,ZAR,17.9182,2024-08-18
USD,AUD,1.4845,2024-08-20
USD,BGN,1.7645,2024-08-20
USD,BRL,5.4471,2024-08-20
USD,CAD,1.361,2024-08-20
USD,CHF,0.85953,2024-08-20
USD,CNY,7.1447,2024-08-20
USD,CZK,22.698,2024-08-20
USD,DKK,6.7325,2024-08-20
USD,EUR,0.9022,2024-08-20
USD,GBP,0.76862,2024-08-20
USD,HKD,7.7901,2024-08-20
USD,HUF,355.33,2024-08-20
USD,IDR,15451.0,2024-08-20
USD,ILS,3.7056,2024-08-20
USD,INR,83.76,2024-08-20
USD,ISK,137.22,2024-08-20
USD,JPY,146.32,2024-08-20
USD,KRW,1333.76,2024-08-20
USD,MXN,18.8055,2024-08-20
USD,MYR,4.3775,2024-08-20
USD,NOK,10.54,2024-08-20
USD,NZD,1.6278,2024-08-20
USD,PHP,56.441,2024-08-20
USD,PLN,3.8473,2024-08-20
USD,RON,4.4901,2024-08-20
USD,SEK,10.2693,2024-08-20
USD,SGD,1.3076,2024-08-20
USD,THB,34.18,2024-08-20
USD,TRY,33.824,2024-08-20
USD,ZAR,17.8,2024-08-20
USD,AUD,1.4932,2024-08-19
USD,BGN,1.7714,2024-08-19
USD,BRL,5.4538,2024-08-19
USD,CAD,1.3674,2024-08-19
USD,CHF,0.86432,2024-08-19
USD,CNY,7.1414,2024-08-19
USD,CZK,22.807,2024-08-19
USD,DKK,6.7581,2024-08-19
USD,EUR,0.90572,2024-08-19
USD,GBP,0.77206,2024-08-19
USD,HKD,7.7928,2024-08-19
USD,HUF,356.02,2024-08-19
USD,IDR,15589.0,2024-08-19
USD,ILS,3.705,2024-08-19
USD,INR,83.88,2024-08-19
USD,ISK,137.58,2024-08-19
USD,JPY,146.02,2024-08-19
USD,KRW,1336.9,2024-08-19
USD,MXN,18.7112,2024-08-19
USD,MYR,4.3815,2024-08-19
USD,NOK,10.6281,2024-08-19
USD,NZD,1.6457,2024-08-19
USD,PHP,56.678,2024-08-19
USD,PLN,3.8663,2024-08-19
USD,RON,4.508,2024-08-19
USD,SEK,10.404,2024-08-19
USD,SGD,1.31,2024-08-19
USD,THB,34.465,2024-08-19
USD,TRY,33.731,2024-08-19
USD,ZAR,17.8381,2024-08-19
USD,AUD,1.4839,2024-08-21
USD,BGN,1.7594,2024-08-21
USD,BRL,5.4736,2024-08-21
USD,CAD,1.3599,2024-08-21
USD,CHF,0.85489,2024-08-21
USD,CNY,7.1344,2024-08-21
USD,CZK,22.589,2024-08-21
USD,DKK,6.7124,2024-08-21
USD,EUR,0.8996,2024-08-21
USD,GBP,0.76739,2024-08-21
USD,HKD,7.7936,2024-08-21
USD,HUF,352.96,2024-08-21
USD,IDR,15515.0,2024-08-21
USD,ILS,3.7239,2024-08-21
USD,INR,83.9,2024-08-21
USD,ISK,137.37,2024-08-21
USD,JPY,145.97,2024-08-21
USD,KRW,1336.41,2024-08-21
USD,MXN,19.0068,2024-08-21
USD,MYR,4.38,2024-08-21
USD,NOK,10.5101,2024-08-21
USD,NZD,1.6291,2024-08-21
USD,PHP,56.51,2024-08-21
USD,PLN,3.8555,2024-08-21
USD,RON,4.4773,2024-08-21
USD,SEK,10.2357,2024-08-21
USD,SGD,1.307,2024-08-21
USD,THB,34.27,2024-08-21
USD,TRY,33.903,2024-08-21
USD,ZAR,17.8353,2024-08-21
USD,AUD,1.4863,2024-08-22
USD,BGN,1.7564,2024-08-22
USD,BRL,5.5265,2024-08-22
USD,CAD,1.3588,2024-08-22
USD,CHF,0.85227,2024-08-22
USD,CNY,7.1388,2024-08-22
USD,CZK,22.534,2024-08-22
USD,DKK,6.7013,2024-08-22
USD,EUR,0.89807,2024-08-22
USD,GBP,0.76285,2024-08-22
USD,HKD,7.7965,2024-08-22
USD,HUF,353.93,2024-08-22
USD,IDR,15631.0,2024-08-22
USD,ILS,3.7229,2024-08-22
USD,INR,83.95,2024-08-22
USD,ISK,136.78,2024-08-22
USD,JPY,146.06,2024-08-22
USD,KRW,1338.79,2024-08-22
USD,MXN,19.4145,2024-08-22
USD,MYR,4.378,2024-08-22
USD,NOK,10.5689,2024-08-22
USD,NZD,1.6261,2024-08-22
USD,PHP,56.33,2024-08-22
USD,PLN,3.8451,2024-08-22
USD,RON,4.4692,2024-08-22
USD,SEK,10.2308,2024-08-22
USD,SGD,1.3083,2024-08-22
USD,THB,34.425,2024-08-22
USD,TRY,33.934,2024-08-22
USD,ZAR,17.9829,2024-08-22
USD,AUD,1.4853,2024-08-23
USD,BGN,1.7587,2024-08-23
USD,BRL,5.5662,2024-08-23
USD,CAD,1.3583,2024-08-23
USD,CHF,0.85208,2024-08-23
USD,CNY,7.1364,2024-08-23
USD,CZK,22.55,2024-08-23
USD,DKK,6.7094,2024-08-23
USD,EUR,0.8992,2024-08-23
USD,GBP,0.76192,2024-08-23
USD,HKD,7.7986,2024-08-23
USD,HUF,354.06,2024-08-23
USD,IDR,15559.0,2024-08-23
USD,ILS,3.7033,2024-08-23
USD,INR,83.9,2024-08-23
USD,ISK,136.95,2024-08-23
USD,JPY,146.0,2024-08-23
USD,KRW,1336.98,2024-08-23
USD,MXN,19.3607,2024-08-23
USD,MYR,4.375,2024-08-23
USD,NOK,10.6124,2024-08-23
USD,NZD,1.624,2024-08-23
USD,PHP,56.41,2024-08-23
USD,PLN,3.8463,2024-08-23
USD,RON,4.4747,2024-08-23
USD,SEK,10.2828,2024-08-23
USD,SGD,1.3084,2024-08-23
USD,THB,34.23,2024-08-23
USD,TRY,34.006,2024-08-23
USD,ZAR,17.9472,2024-08-23
USD,AUD,1.4777,2024-08-26
USD,BGN,1.752,2024-08-26
USD,BRL,5.4942,2024-08-26
USD,CAD,1.3505,2024-08-26
USD,CHF,0.84744,2024-08-26
USD,CNY,7.1228,2024-08-26
USD,CZK,22.426,2024-08-26
USD,DKK,6.6837,2024-08-26
USD,EUR,0.89582,2024-08-26
USD,GBP,0.75826,2024-08-26
USD,HKD,7.7957,2024-08-26
USD,HUF,354.05,2024-08-26
USD,IDR,15441.0,2024-08-26
USD,ILS,3.6698,2024-08-26
USD,INR,83.9,2024-08-26
USD,ISK,137.15,2024-08-26
USD,JPY,144.17,2024-08-26
USD,KRW,1326.85,2024-08-26
USD,MXN,19.1785,2024-08-26
USD,MYR,4.3475,2024-08-26
USD,NOK,10.5514,2024-08-26
USD,NZD,1.6132,2024-08-26
USD,PHP,56.01,2024-08-26
USD,PLN,3.8354,2024-08-26
USD,RON,4.4572,2024-08-26
USD,SEK,10.215,2024-08-26
USD,SGD,1.3031,2024-08-26
USD,THB,33.975,2024-08-26
USD,TRY,34.018,2024-08-26
USD,ZAR,17.7656,2024-08-26
USD,AUD,1.4853,2024-08-24
USD,BGN,1.7587,2024-08-24
USD,BRL,5.5662,2024-08-24
USD,CAD,1.3583,2024-08-24
USD,CHF,0.85208,2024-08-24
USD,CNY,7.1364,2024-08-24
USD,CZK,22.55,2024-08-24
USD,DKK,6.7094,2024-08-24
USD,EUR,0.8992,2024-08-24
USD,GBP,0.76192,2024-08-24
USD,HKD,7.7986,2024-08-24
USD,HUF,354.06,2024-08-24
USD,IDR,15559.0,2024-08-24
USD,ILS,3.7033,2024-08-24
USD,INR,83.9,2024-08-24
USD,ISK,136.95,2024-08-24
USD,JPY,146.0,2024-08-24
USD,KRW,1336.98,2024-08-24
USD,MXN,19.3607,2024-08-24
USD,MYR,4.375,2024-08-24
USD,NOK,10.6124,2024-08-24
USD,NZD,1.624,2024-08-24
USD,PHP,56.41,2024-08-24
USD,PLN,3.8463,2024-08-24
USD,RON,4.4747,2024-08-24
USD,SEK,10.2828,2024-08-24
USD,SGD,1.3084,2024-08-24
USD,THB,34.23,2024-08-24
USD,TRY,34.006,2024-08-24
USD,ZAR,17.9472,2024-08-24
USD,AUD,1.4853,2024-08-25
USD,BGN,1.7587,2024-08-25
USD,BRL,5.5662,2024-08-25
USD,CAD,1.3583,2024-08-25
USD,CHF,0.85208,2024-08-25
USD,CNY,7.1364,2024-08-25
USD,CZK,22.55,2024-08-25
USD,DKK,6.7094,2024-08-25
USD,EUR,0.8992,2024-08-25
USD,GBP,0.76192,2024-08-25
